dataset_origin,dataset_role,scale,CF_level,search_stage,condition,state_id
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,S,CF2,40-60%,plateau_or_stagnating,CB1_TRAIN_S_CF2_RI1_TI2_R04:seed817000102:iteration2840
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,S,CF2,40-60%,high_action_entropy,CB1_TRAIN_S_CF2_RI1_TI2_R04:seed817000102:iteration2840
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,S,CF2,60-80%,plateau_or_stagnating,CB1_TRAIN_S_CF2_RI1_TI2_R04:seed817000102:iteration3960
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,S,CF2,60-80%,high_action_entropy,CB1_TRAIN_S_CF2_RI1_TI2_R04:seed817000102:iteration3960
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,S,CF2,80-100%,plateau_or_stagnating,CB1_TRAIN_S_CF2_RI1_TI2_R04:seed817000102:iteration5100
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,S,CF2,80-100%,low_action_entropy,CB1_TRAIN_S_CF2_RI1_TI2_R04:seed817000102:iteration5100
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,S,CF2,0-20%,plateau_or_stagnating,CB1_TRAIN_S_CF2_RI2_TI3_R04:seed817000103:iteration560
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,S,CF2,0-20%,low_action_entropy,CB1_TRAIN_S_CF2_RI2_TI3_R04:seed817000103:iteration560
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,S,CF2,20-40%,plateau_or_stagnating,CB1_TRAIN_S_CF2_RI2_TI3_R04:seed817000103:iteration1680
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,S,CF2,20-40%,bottleneck_or_critical_transition,CB1_TRAIN_S_CF2_RI2_TI3_R04:seed817000103:iteration1680
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,S,CF2,20-40%,high_action_entropy,CB1_TRAIN_S_CF2_RI2_TI3_R04:seed817000103:iteration1680
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,S,CF2,40-60%,plateau_or_stagnating,CB1_TRAIN_S_CF2_RI2_TI3_R04:seed817000103:iteration2800
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,S,CF2,40-60%,high_action_entropy,CB1_TRAIN_S_CF2_RI2_TI3_R04:seed817000103:iteration2800
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,S,CF2,60-80%,plateau_or_stagnating,CB1_TRAIN_S_CF2_RI2_TI3_R04:seed817000103:iteration3920
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,S,CF2,60-80%,bottleneck_or_critical_transition,CB1_TRAIN_S_CF2_RI2_TI3_R04:seed817000103:iteration3920
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,S,CF2,60-80%,high_action_entropy,CB1_TRAIN_S_CF2_RI2_TI3_R04:seed817000103:iteration3920
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,S,CF2,80-100%,plateau_or_stagnating,CB1_TRAIN_S_CF2_RI2_TI3_R04:seed817000103:iteration5020
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,S,CF2,80-100%,low_action_entropy,CB1_TRAIN_S_CF2_RI2_TI3_R04:seed817000103:iteration5020
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,S,CF2,0-20%,plateau_or_stagnating,CB1_TRAIN_S_CF2_RI3_TI1_R04:seed817000104:iteration580
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,S,CF2,0-20%,low_action_entropy,CB1_TRAIN_S_CF2_RI3_TI1_R04:seed817000104:iteration580
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,S,CF2,20-40%,plateau_or_stagnating,CB1_TRAIN_S_CF2_RI3_TI1_R04:seed817000104:iteration1740
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,S,CF2,20-40%,high_action_entropy,CB1_TRAIN_S_CF2_RI3_TI1_R04:seed817000104:iteration1740
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,S,CF2,40-60%,plateau_or_stagnating,CB1_TRAIN_S_CF2_RI3_TI1_R04:seed817000104:iteration2900
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,S,CF2,40-60%,low_action_entropy,CB1_TRAIN_S_CF2_RI3_TI1_R04:seed817000104:iteration2900
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,S,CF2,60-80%,plateau_or_stagnating,CB1_TRAIN_S_CF2_RI3_TI1_R04:seed817000104:iteration4040
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,S,CF2,60-80%,high_action_entropy,CB1_TRAIN_S_CF2_RI3_TI1_R04:seed817000104:iteration4040
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,S,CF2,80-100%,plateau_or_stagnating,CB1_TRAIN_S_CF2_RI3_TI1_R04:seed817000104:iteration5180
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,S,CF2,80-100%,high_action_entropy,CB1_TRAIN_S_CF2_RI3_TI1_R04:seed817000104:iteration5180
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,S,CF3,0-20%,plateau_or_stagnating,CB1_TRAIN_S_CF3_RI1_TI3_R04:seed817000105:iteration540
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,S,CF3,0-20%,low_action_entropy,CB1_TRAIN_S_CF3_RI1_TI3_R04:seed817000105:iteration540
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,S,CF3,20-40%,plateau_or_stagnating,CB1_TRAIN_S_CF3_RI1_TI3_R04:seed817000105:iteration1600
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,S,CF3,20-40%,high_action_entropy,CB1_TRAIN_S_CF3_RI1_TI3_R04:seed817000105:iteration1600
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,S,CF3,40-60%,plateau_or_stagnating,CB1_TRAIN_S_CF3_RI1_TI3_R04:seed817000105:iteration2660
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,S,CF3,40-60%,high_action_entropy,CB1_TRAIN_S_CF3_RI1_TI3_R04:seed817000105:iteration2660
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,S,CF3,60-80%,plateau_or_stagnating,CB1_TRAIN_S_CF3_RI1_TI3_R04:seed817000105:iteration3700
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,S,CF3,60-80%,low_action_entropy,CB1_TRAIN_S_CF3_RI1_TI3_R04:seed817000105:iteration3700
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,S,CF3,80-100%,plateau_or_stagnating,CB1_TRAIN_S_CF3_RI1_TI3_R04:seed817000105:iteration4760
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,S,CF3,80-100%,high_action_entropy,CB1_TRAIN_S_CF3_RI1_TI3_R04:seed817000105:iteration4760
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,S,CF3,0-20%,plateau_or_stagnating,CB1_TRAIN_S_CF3_RI2_TI1_R04:seed817000106:iteration560
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,S,CF3,0-20%,low_action_entropy,CB1_TRAIN_S_CF3_RI2_TI1_R04:seed817000106:iteration560
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,S,CF3,20-40%,plateau_or_stagnating,CB1_TRAIN_S_CF3_RI2_TI1_R04:seed817000106:iteration1680
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,S,CF3,20-40%,low_action_entropy,CB1_TRAIN_S_CF3_RI2_TI1_R04:seed817000106:iteration1680
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,S,CF3,40-60%,plateau_or_stagnating,CB1_TRAIN_S_CF3_RI2_TI1_R04:seed817000106:iteration2820
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,S,CF3,40-60%,high_action_entropy,CB1_TRAIN_S_CF3_RI2_TI1_R04:seed817000106:iteration2820
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,S,CF3,60-80%,plateau_or_stagnating,CB1_TRAIN_S_CF3_RI2_TI1_R04:seed817000106:iteration3940
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,S,CF3,60-80%,high_action_entropy,CB1_TRAIN_S_CF3_RI2_TI1_R04:seed817000106:iteration3940
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,S,CF3,80-100%,plateau_or_stagnating,CB1_TRAIN_S_CF3_RI2_TI1_R04:seed817000106:iteration5060
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,S,CF3,80-100%,high_action_entropy,CB1_TRAIN_S_CF3_RI2_TI1_R04:seed817000106:iteration5060
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,S,CF3,0-20%,plateau_or_stagnating,CB1_TRAIN_S_CF3_RI3_TI2_R04:seed817000107:iteration560
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,S,CF3,0-20%,low_action_entropy,CB1_TRAIN_S_CF3_RI3_TI2_R04:seed817000107:iteration560
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,S,CF3,20-40%,plateau_or_stagnating,CB1_TRAIN_S_CF3_RI3_TI2_R04:seed817000107:iteration1680
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,S,CF3,20-40%,high_action_entropy,CB1_TRAIN_S_CF3_RI3_TI2_R04:seed817000107:iteration1680
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,S,CF3,40-60%,plateau_or_stagnating,CB1_TRAIN_S_CF3_RI3_TI2_R04:seed817000107:iteration2780
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,S,CF3,40-60%,low_action_entropy,CB1_TRAIN_S_CF3_RI3_TI2_R04:seed817000107:iteration2780
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,S,CF3,60-80%,plateau_or_stagnating,CB1_TRAIN_S_CF3_RI3_TI2_R04:seed817000107:iteration3900
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,S,CF3,60-80%,high_action_entropy,CB1_TRAIN_S_CF3_RI3_TI2_R04:seed817000107:iteration3900
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,S,CF3,80-100%,plateau_or_stagnating,CB1_TRAIN_S_CF3_RI3_TI2_R04:seed817000107:iteration5000
CLEAN_NON_R12_DEVELOPMENT,VALIDATION,S,CF3,80-100%,high_action_entropy,CB1_TRAIN_S_CF3_RI3_TI2_R04:seed817000107:iteration5000
